197,1.0,1.0,true,25
198,1.0,1.0,true,25
199,1.0,1.0,true,25
200,1.0,1.0,true,25
201,1.0,1.0,true,25
202,1.0,1.0,true,25
203,1.0,1.0,true,25
204,1.0,1.0,true,25
205,1.0,1.0,true,25
206,1.0,1.0,true,25
207,1.0,1.0,true,25
208,1.0,1.0,true,25
209,1.0,1.0,true,25
210,1.0,1.0,false,25
211,0.9800000000000003,1.0,false,25
212,0.9600000000000005,1.0,false,25
213,0.9400000000000002,1.0,false,25
214,0.9200000000000003,1.0,false,25
215,0.8999999999999997,1.0,false,25
216,0.8799999999999994,1.0,false,25
217,0.8599999999999995,1.0,false,25
218,0.8399999999999999,1.0,false,25
219,0.8200000000000002,1.0,false,25
220,0.8000000000000003,1.0,false,25
221,0.7799999999999998,1.0,false,25
222,0.7599999999999997,1.0,false,25
223,0.7399999999999999,1.0,false,25
224,0.7199999999999993,1.0,false,25
225,0.6999999999999994,1.0,false,0
226,0.6799999999999997,1.0,false,0
227,0.66,1.0,false,0
228,0.6400000000000001,1.0,false,0
229,0.6199999999999993,1.0,false,0
230,0.5999999999999996,1.0,false,0
231,0.58,1.0,false,0
232,0.5599999999999993,1.0,false,0
233,0.5399999999999993,1.0,false,0
234,0.5199999999999996,1.0,false,0
235,0.49999999999999983,1.0,false,0
236,0.47999999999999987,1.0,false,0
237,0.45999999999999924,1.0,false,0
238,0.4399999999999995,1.0,false,0
239,0.4199999999999997,1.0,false,0
240,0.3999999999999993,1.0,true,0
241,0.44999999999999934,1.0,true,0
242,0.49999999999999956,1.0,true,0
243,0.5499999999999994,1.0,true,0
244,0.5999999999999995,1.0,true,0
245,0.6499999999999999,1.0,true,0
246,0.6999999999999994,1.0,true,0
247,0.7499999999999999,1.0,true,25
248,0.7999999999999996,1.0,true,25
249,0.8500000000000001,1.0,true,25
250,0.8999999999999996,1.0,true,25
251,0.9499999999999996,1.0,true,25
252,0.9999999999999999,1.0,true,25
253,1.0,1.0,true,25
254,1.0,1.0,true,25
255,1.0,1.0,true,25
256,1.0,1.0,true,25
257,1.0,1.0,true,25
258,1.0,1.0,true,25
259,1.0,1.0,true,25
260,1.0,1.0,true,25
261,1.0,1.0,true,25
262,1.0,1.0,true,25
263,1.0,1.0,true,25
264,1.0,1.0,true,25
265,1.0,1.0,true,25
266,1.0,1.0,true,25
267,1.0,1.0,true,25
268,1.0,1.0,true,25
269,1.0,1.0,true,25
270,1.0,1.0,false,25
271,0.9800000000000003,1.0,false,25
272,0.9600000000000005,1.0,false,25
273,0.9400000000000002,1.0,false,25
274,0.9200000000000003,1.0,false,25
275,0.8999999999999997,1.0,false,25
276,0.8799999999999994,1.0,false,25
277,0.8599999999999995,1.0,false,25
278,0.8399999999999999,1.0,false,25
279,0.8200000000000002,1.0,false,25
280,0.8000000000000003,1.0,false,25
281,0.7799999999999998,1.0,false,25
282,0.7599999999999997,1.0,false,25
283,0.7399999999999999,1.0,false,25
284,0.7199999999999993,1.0,false,25
285,0.6999999999999994,1.0,false,0
286,0.6799999999999997,1.0,false,0
287,0.66,1.0,false,0
288,0.6400000000000001,1.0,false,0
289,0.6199999999999993,1.0,false,0
290,0.5999999999999996,1.0,false,0
291,0.58,1.0,false,0
292,0.5599999999999993,1.0,false,0
293,0.5399999999999993,1.0,false,0
294,0.5199999999999996,1.0,false,0
295,0.49999999999999983,1.0,false,0
296,0.47999999999999987,1.0,false,0
297,0.45999999999999924,1.0,false,0
298,0.4399999999999995,1.0,false,0
299,0.4199999999999997,1.0,false,0
300,0.3999999999999993,1.0,true,0
301,0.44999999999999934,1.0,true,0
302,0.49999999999999956,1.0,true,0
303,0.5499999999999994,1.0,true,0
304,0.5999999999999995,1.0,true,0
305,0.6499999999999999,1.0,true,0
306,0.6999999999999994,1.0,true,0
307,0.7499999999999999,1.0,true,25
308,0.7999999999999996,1.0,true,25
309,0.8500000000000001,1.0,true,25
310,0.8999999999999996,1.0,true,25
311,0.9499999999999996,1.0,true,25
312,0.9999999999999999,1.0,true,25
313,1.0,1.0,true,25
314,1.0,1.0,true,25
315,1.0,1.0,true,25
316,1.0,1.0,true,25
317,1.0,1.0,true,25
318,1.0,1.0,true,25
319,1.0,1.0,true,25
320,1.0,1.0,true,25
321,1.0,1.0,true,25
322,1.0,1.0,true,25
323,1.0,1.0,true,25
324,1.0,1.0,true,25
325,1.0,1.0,true,25
326,1.0,1.0,true,25
327,1.0,1.0,true,25
328,1.0,1.0,true,25
329,1.0,1.0,true,25
330,1.0,1.0,false,25
331,0.9800000000000003,1.0,false,25
332,0.9600000000000005,1.0,false,25
333,0.9400000000000002,1.0,false,25
334,0.9200000000000003,1.0,false,25
335,0.8999999999999997,1.0,false,25
336,0.8799999999999994,1.0,false,25
337,0.8599999999999995,1.0,false,25
338,0.8399999999999999,1.0,false,25
339,0.8200000000000002,1.0,false,25
340,0.8000000000000003,1.0,false,25
341,0.7799999999999998,1.0,false,25
342,0.7599999999999997,1.0,false,25
343,0.7399999999999999,1.0,false,25
344,0.7199999999999993,1.0,false,25
345,0.6999999999999994,1.0,false,0
346,0.6799999999999997,1.0,false,0
347,0.66,1.0,false,0
348,0.6400000000000001,1.0,false,0
349,0.6199999999999993,1.0,false,0
350,0.5999999999999996,1.0,false,0
351,0.58,1.0,false,0
352,0.5599999999999993,1.0,false,0
353,0.5399999999999993,1.0,false,0
354,0.5199999999999996,1.0,false,0
355,0.49999999999999983,1.0,false,0
356,0.47999999999999987,1.0,false,0
357,0.45999999999999924,1.0,false,0
358,0.4399999999999995,1.0,false,0
359,0.4199999999999997,1.0,false,0
360,0.3999999999999993,1.0,true,0
361,0.44999999999999934,1.0,true,0
362,0.49999999999999956,1.0,true,0
363,0.5499999999999994,1.0,true,0
364,0.5999999999999995,1.0,true,0
365,0.6499999999999999,1.0,true,0
366,0.6999999999999994,1.0,true,0
367,0.7499999999999999,1.0,true,25
368,0.7999999999999996,1.0,true,25
369,0.8500000000000001,1.0,true,25
370,0.8999999999999996,1.0,true,25
371,0.9499999999999996,1.0,true,25
372,0.9999999999999999,1.0,true,25
373,1.0,1.0,true,25
374,1.0,1.0,true,25
375,1.0,1.0,true,25
376,1.0,1.0,true,25
377,1.0,1.0,true,25
378,1.0,1.0,true,25
379,1.0,1.0,true,25
380,1.0,1.0,true,25
381,1.0,1.0,true,25
382,1.0,1.0,true,25
383,1.0,1.0,true,25
384,1.0,1.0,true,25
385,1.0,1.0,true,25
386,1.0,1.0,true,25
387,1.0,1.0,true,25
388,1.0,1.0,true,25
389,1.0,1.0,true,25
390,1.0,1.0,false,25
391,0.9800000000000003,1.0,false,25
392,0.9600000000000005,1.0,false,25
393,0.9400000000000002,1.0,false,25
394,0.9200000000000003,1.0,false,25
395,0.8999999999999997,1.0,false,25
396,0.8799999999999994,1.0,false,25
397,0.8599999999999995,1.0,false,25
398,0.8399999999999999,1.0,false,25
399,0.8200000000000002,1.0,false,25
400,0.8000000000000003,1.0,false,25
401,0.7799999999999998,1.0,false,25
402,0.7599999999999997,1.0,false,25
403,0.7399999999999999,1.0,false,25
404,0.7199999999999993,1.0,false,25
405,0.6999999999999994,1.0,false,0
406,0.6799999999999997,1.0,false,0
407,0.66,1.0,false,0
408,0.6400000000000001,1.0,false,0
409,0.6199999999999993,1.0,false,0
410,0.5999999999999996,1.0,false,0
411,0.58,1.0,false,0
412,0.5599999999999993,1.0,false,0
413,0.5399999999999993,1.0,false,0
414,0.5199999999999996,1.0,false,0
415,0.49999999999999983,1.0,false,0
416,0.47999999999999987,1.0,false,0
417,0.45999999999999924,1.0,false,0
418,0.4399999999999995,1.0,false,0
419,0.4199999999999997,1.0,false,0
420,0.3999999999999993,1.0,true,0
421,0.44999999999999934,1.0,true,0
422,0.49999999999999956,1.0,true,0
423,0.5499999999999994,1.0,true,0
424,0.5999999999999995,1.0,true,0
425,0.6499999999999999,1.0,true,0
426,0.6999999999999994,1.0,true,0
427,0.7499999999999999,1.0,true,25
428,0.7999999999999996,1.0,true,25
429,0.8500000000000001,1.0,true,25
430,0.8999999999999996,1.0,true,25
431,0.9499999999999996,1.0,true,25
432,0.9999999999999999,1.0,true,25
433,1.0,1.0,true,25
434,1.0,1.0,true,25
435,1.0,1.0,true,25
436,1.0,1.0,true,25
437,1.0,1.0,true,25
438,1.0,1.0,true,25
439,1.0,1.0,true,25
440,1.0,1.0,true,25
441,1.0,1.0,true,25
442,1.0,1.0,true,25
443,1.0,1.0,true,25
444,1.0,1.0,true,25
445,1.0,1.0,true,25
446,1.0,1.0,true,25
447,1.0,1.0,true,25
448,1.0,1.0,true,25
449,1.0,1.0,true,25
450,1.0,1.0,false,25
451,0.9800000000000003,1.0,false,25
452,0.9600000000000005,1.0,false,25
453,0.9400000000000002,1.0,false,25
454,0.9200000000000003,1.0,false,25
455,0.8999999999999997,1.0,false,25
456,0.8799999999999994,1.0,false,25
457,0.8599999999999995,1.0,false,25
458,0.8399999999999999,1.0,false,25
459,0.8200000000000002,1.0,false,25
460,0.8000000000000003,1.0,false,25
461,0.7799999999999998,1.0,false,25
462,0.7599999999999997,1.0,false,25
463,0.7399999999999999,1.0,false,25
464,0.7199999999999993,1.0,false,25
465,0.6999999999999994,1.0,false,0
466,0.6799999999999997,1.0,false,0
467,0.66,1.0,false,0
468,0.6400000000000001,1.0,false,0
469,0.6199999999999993,1.0,false,0
470,0.5999999999999996,1.0,false,0
471,0.58,1.0,false,0
472,0.5599999999999993,1.0,false,0
473,0.5399999999999993,1.0,false,0
474,0.5199999999999996,1.0,false,0
475,0.49999999999999983,1.0,false,0
476,0.47999999999999987,1.0,false,0
477,0.45999999999999924,1.0,false,0
478,0.4399999999999995,1.0,false,0
479,0.4199999999999997,1.0,false,0
480,0.3999999999999993,1.0,true,0
481,0.44999999999999934,1.0,true,0
482,0.49999999999999956,1.0,true,0
483,0.5499999999999994,1.0,true,0
484,0.5999999999999995,1.0,true,0
485,0.6499999999999999,1.0,true,0
486,0.6999999999999994,1.0,true,0
487,0.7499999999999999,1.0,true,25
488,0.7999999999999996,1.0,true,25
489,0.8500000000000001,1.0,true,25
490,0.8999999999999996,1.0,true,25
491,0.9499999999999996,1.0,true,25
492,0.9999999999999999,1.0,true,25
493,1.0,1.0,true,25
494,1.0,1.0,true,25
495,1.0,1.0,true,25
496,1.0,1.0,true,25
497,1.0,1.0,true,25
498,1.0,1.0,true,25
499,1.0,1.0,true,25
500,1.0,1.0,true,25
501,1.0,1.0,true,25
502,1.0,1.0,true,25
503,1.0,1.0,true,25
504,1.0,1.0,true,25
505,1.0,1.0,true,25
506,1.0,1.0,true,25
507,1.0,1.0,true,25
508,1.0,1.0,true,25
509,1.0,1.0,true,25
510,1.0,1.0,false,25
511,0.9800000000000003,1.0,false,25
512,0.9600000000000005,1.0,false,25
513,0.9400000000000002,1.0,false,25
514,0.9200000000000003,1.0,false,25
515,0.8999999999999997,1.0,false,25
516,0.8799999999999994,1.0,false,25
517,0.8599999999999995,1.0,false,25
518,0.8399999999999999,1.0,false,25
519,0.8200000000000002,1.0,false,25
520,0.8000000000000003,1.0,false,25
521,0.7799999999999998,1.0,false,25
522,0.7599999999999997,1.0,false,25
523,0.7399999999999999,1.0,false,25
524,0.7199999999999993,1.0,false,25
525,0.6999999999999994,1.0,false,0
526,0.6799999999999997,1.0,false,0
527,0.66,1.0,false,0
528,0.6400000000000001,1.0,false,0
529,0.6199999999999993,1.0,false,0
530,0.5999999999999996,1.0,false,0
531,0.58,1.0,false,0
532,0.5599999999999993,1.0,false,0
533,0.5399999999999993,1.0,false,0
534,0.5199999999999996,1.0,false,0
535,0.49999999999999983,1.0,false,0
536,0.47999999999999987,1.0,false,0
537,0.45999999999999924,1.0,false,0
538,0.4399999999999995,1.0,false,0
539,0.4199999999999997,1.0,false,0
540,0.3999999999999993,1.0,true,0
541,0.44999999999999934,1.0,true,0
542,0.49999999999999956,1.0,true,0
543,0.5499999999999994,1.0,true,0
544,0.5999999999999995,1.0,true,0
545,0.6499999999999999,1.0,true,0
546,0.6999999999999994,1.0,true,0
547,0.7499999999999999,1.0,true,25
548,0.7999999999999996,1.0,true,25
549,0.8500000000000001,1.0,true,25
550,0.8999999999999996,1.0,true,25
551,0.9499999999999996,1.0,true,25
552,0.9999999999999999,1.0,true,25
553,1.0,1.0,true,25
554,1.0,1.0,true,25
555,1.0,1.0,true,25
556,1.0,1.0,true,25
557,1.0,1.0,true,25
558,1.0,1.0,true,25
559,1.0,1.0,true,25
560,1.0,1.0,true,25
561,1.0,1.0,true,25
562,1.0,1.0,true,25
563,1.0,1.0,true,25
564,1.0,1.0,true,25
565,1.0,1.0,true,25
566,1.0,1.0,true,25
567,1.0,1.0,true,25
568,1.0,1.0,true,25
569,1.0,1.0,true,25
570,1.0,1.0,false,25
571,0.9800000000000003,1.0,false,25
572,0.9600000000000005,1.0,false,25
573,0.9400000000000002,1.0,false,25
574,0.9200000000000003,1.0,false,25
575,0.8999999999999997,1.0,false,25
576,0.8799999999999994,1.0,false,25
577,0.8599999999999995,1.0,false,25
578,0.8399999999999999,1.0,false,25
579,0.8200000000000002,1.0,false,25
580,0.8000000000000003,1.0,false,25
581,0.7799999999999998,1.0,false,25
582,0.7599999999999997,1.0,false,25
583,0.7399999999999999,1.0,false,25
584,0.7199999999999993,1.0,false,25
585,0.6999999999999994,1.0,false,0
586,0.6799999999999997,1.0,false,0
587,0.66,1.0,false,0
588,0.6400000000000001,1.0,false,0
589,0.6199999999999993,1.0,false,0
590,0.5999999999999996,1.0,false,0
591,0.58,1.0,false,0
592,0.5599999999999993,1.0,false,0
593,0.5399999999999993,1.0,false,0
594,0.5199999999999996,1.0,false,0
595,0.49999999999999983,1.0,false,0
596,0.47999999999999987,1.0,false,0
597,0.45999999999999924,1.0,false,0
598,0.4399999999999995,1.0,false,0
599,0.4199999999999997,1.0,false,0
600,0.3999999999999993,1.0,true,0
601,0.44999999999999934,1.0,true,0
602,0.49999999999999956,1.0,true,0
603,0.5499999999999994,1.0,true,0
604,0.5999999999999995,1.0,true,0
605,0.6499999999999999,1.0,true,0
606,0.6999999999999994,1.0,true,0
607,0.7499999999999999,1.0,true,25
608,0.7999999999999996,1.0,true,25
609,0.8500000000000001,1.0,true,25
610,0.8999999999999996,1.0,true,25
611,0.9499999999999996,1.0,true,25
612,0.9999999999999999,1.0,true,25
613,1.0,1.0,true,25
614,1.0,1.0,true,25
615,1.0,1.0,true,25
616,1.0,1.0,true,25
617,1.0,1.0,true,25
618,1.0,1.0,true,25
619,1.0,1.0,true,25
620,1.0,1.0,true,25
621,1.0,1.0,true,25
622,1.0,1.0,true,25
623,1.0,1.0,true,25
624,1.0,1.0,true,25
625,1.0,1.0,true,25
626,1.0,1.0,true,25
627,1.0,1.0,true,25
628,1.0,1.0,true,25
629,1.0,1.0,true,25
630,1.0,1.0,false,25
631,0.9800000000000003,1.0,false,25
632,0.9600000000000005,1.0,false,25
633,0.9400000000000002,1.0,false,25
634,0.9200000000000003,1.0,false,25
635,0.8999999999999997,1.0,false,25
636,0.8799999999999994,1.0,false,25
637,0.8599999999999995,1.0,false,25
638,0.8399999999999999,1.0,false,25
639,0.8200000000000002,1.0,false,25
640,0.8000000000000003,1.0,false,25
641,0.7799999999999998,1.0,false,25
642,0.7599999999999997,1.0,false,25
643,0.7399999999999999,1.0,false,25
644,0.7199999999999993,1.0,false,25
645,0.6999999999999994,1.0,false,0
646,0.6799999999999997,1.0,false,0
647,0.66,1.0,false,0
648,0.6400000000000001,1.0,false,0
649,0.6199999999999993,1.0,false,0
650,0.5999999999999996,1.0,false,0
651,0.58,1.0,false,0
652,0.5599999999999993,1.0,false,0
653,0.5399999999999993,1.0,false,0
654,0.5199999999999996,1.0,false,0
655,0.49999999999999983,1.0,false,0
656,0.47999999999999987,1.0,false,0
657,0.45999999999999924,1.0,false,0
658,0.4399999999999995,1.0,false,0
659,0.4199999999999997,1.0,false,0
660,0.3999999999999993,1.0,true,0
661,0.44999999999999934,1.0,true,0
662,0.49999999999999956,1.0,true,0
663,0.5499999999999994,1.0,true,0
664,0.5999999999999995,1.0,true,0
665,0.6499999999999999,1.0,true,0
666,0.6999999999999994,1.0,true,0
667,0.7499999999999999,1.0,true,25
668,0.7999999999999996,1.0,true,25
669,0.8500000000000001,1.0,true,25
670,0.8999999999999996,1.0,true,25
671,0.9499999999999996,1.0,true,25
672,0.9999999999999999,1.0,true,25
673,1.0,1.0,true,25
674,1.0,1.0,true,25
675,1.0,1.0,true,25
676,1.0,1.0,true,25
677,1.0,1.0,true,25
678,1.0,1.0,true,25
679,1.0,1.0,true,25
680,1.0,1.0,true,25
681,1.0,1.0,true,25
682,1.0,1.0,true,25
683,1.0,1.0,true,25
684,1.0,1.0,true,25
685,1.0,1.0,true,25
686,1.0,1.0,true,25
687,1.0,1.0,true,25
688,1.0,1.0,true,25
689,1.0,1.0,true,25
690,1.0,1.0,false,25
691,0.9800000000000003,1.0,false,25
692,0.9600000000000005,1.0,false,25
693,0.9400000000000002,1.0,false,25
694,0.9200000000000003,1.0,false,25
695,0.8999999999999997,1.0,false,25
696,0.8799999999999994,1.0,false,25
697,0.8599999999999995,1.0,false,25
698,0.8399999999999999,1.0,false,25
699,0.8200000000000002,1.0,false,25
700,0.8000000000000003,1.0,false,25
701,0.7799999999999998,1.0,false,25
702,0.7599999999999997,1.0,false,25
703,0.7399999999999999,1.0,false,25
704,0.7199999999999993,1.0,false,25
705,0.6999999999999994,1.0,false,0
706,0.6799999999999997,1.0,false,0
707,0.66,1.0,false,0
708,0.6400000000000001,1.0,false,0
709,0.6199999999999993,1.0,false,0
710,0.5999999999999996,1.0,false,0
711,0.58,1.0,false,0
712,0.5599999999999993,1.0,false,0
713,0.5399999999999993,1.0,false,0
714,0.5199999999999996,1.0,false,0
715,0.49999999999999983,1.0,false,0
716,0.47999999999999987,1.0,false,0
717,0.45999999999999924,1.0,false,0
718,0.4399999999999995,1.0,false,0
719,0.4199999999999997,1.0,false,0
720,0.3999999999999993,1.0,true,0
721,0.44999999999999934,1.0,true,0
722,0.49999999999999956,1.0,true,0
723,0.5499999999999994,1.0,true,0
724,0.5999999999999995,1.0,true,0
725,0.6499999999999999,1.0,true,0
726,0.6999999999999994,1.0,true,0
727,0.7499999999999999,1.0,true,25
728,0.7999999999999996,1.0,true,25
729,0.8500000000000001,1.0,true,25
730,0.8999999999999996,1.0,true,25
731,0.9499999999999996,1.0,true,25
732,0.9999999999999999,1.0,true,25
733,1.0,1.0,true,25
734,1.0,1.0,true,25
735,1.0,1.0,true,25
736,1.0,1.0,true,25
737,1.0,1.0,true,25
738,1.0,1.0,true,25
739,1.0,1.0,true,25
740,1.0,1.0,true,25
741,1.0,1.0,true,25
742,1.0,1.0,true,25
743,1.0,1.0,true,25
744,1.0,1.0,true,25
745,1.0,1.0,true,25
746,1.0,1.0,true,25
747,1.0,1.0,true,25
748,1.0,1.0,true,25
749,1.0,1.0,true,25
750,1.0,1.0,false,25
751,0.9800000000000003,1.0,false,25
752,0.9600000000000005,1.0,false,25
753,0.9400000000000002,1.0,false,25
754,0.9200000000000003,1.0,false,25
755,0.8999999999999997,1.0,false,25
756,0.8799999999999994,1.0,false,25
757,0.8599999999999995,1.0,false,25
758,0.8399999999999999,1.0,false,25
759,0.8200000000000002,1.0,false,25
760,0.8000000000000003,1.0,false,25
761,0.7799999999999998,1.0,false,25
762,0.7599999999999997,1.0,false,25
763,0.7399999999999999,1.0,false,25
764,0.7199999999999993,1.0,false,25
765,0.6999999999999994,1.0,false,0
766,0.6799999999999997,1.0,false,0
767,0.66,1.0,false,0
768,0.6400000000000001,1.0,false,0
769,0.6199999999999993,1.0,false,0
770,0.5999999999999996,1.0,false,0
771,0.58,1.0,false,0
772,0.5599999999999993,1.0,false,0
773,0.5399999999999993,1.0,false,0
774,0.5199999999999996,1.0,false,0
775,0.49999999999999983,1.0,false,0
776,0.47999999999999987,1.0,false,0
777,0.45999999999999924,1.0,false,0
778,0.4399999999999995,1.0,false,0
779,0.4199999999999997,1.0,false,0
780,0.3999999999999993,1.0,true,0
781,0.44999999999999934,1.0,true,0
782,0.49999999999999956,1.0,true,0
783,0.5499999999999994,1.0,true,0
784,0.5999999999999995,1.0,true,0
785,0.6499999999999999,1.0,true,0
786,0.6999999999999994,1.0,true,0
